2.563216043493833363e-01,7.473644839506495607e+00,7.857260666277253947e+00,4.615467857767370674e+00,1.140951220665520127e+00,2.962315152430490262e+00,5.147467352287721454e+00
2.111509953641613757e-01,7.366471844098356314e+00,7.709323988138789829e+00,4.684472726291123656e+00,1.065630743361654309e+00,3.094157635780464766e+00,5.058604806583303137e+00
2.168365624327571461e-01,7.352084072772494316e+00,7.755632355036567560e+00,4.719428575766333012e+00,1.016520125897226512e+00,3.150577459195351260e+00,5.269550725084960696e+00
2.077998699479752520e-01,7.374288738223130579e+00,7.843266446138164483e+00,4.947928445791724528e+00,1.037278546711453586e+00,3.246410226251501552e+00,5.357337387727406863e+00
2.765499694237761319e-01,7.400343646548941834e+00,7.988506252059107027e+00,5.187592067781237049e+00,9.611967394547927812e-01,3.315982862369890594e+00,5.647641610925352218e+00
2.161408040825171240e-01,7.454266099646364552e+00,8.008180463933600279e+00,4.958640344980855375e+00,1.120240209296662570e+00,3.379654406884025075e+00,5.630861809961821507e+00
2.171639572046651645e-01,7.385729066642308993e+00,7.831676866361242162e+00,4.921899452882076531e+00,9.232138755039023259e-01,3.417293480645952286e+00,5.681184071916259626e+00
1.875347495196966474e-01,7.378942917635806786e+00,8.072450795766382470e+00,5.114767827061626804e+00,9.323924907071513557e-01,3.499588954775932237e+00,5.627808567598579614e+00
1.880016666592915775e-01,7.339481081689392283e+00,8.041270845150865654e+00,5.046055587531398601e+00,9.636913085833007653e-01,3.549019995409118167e+00,5.685100456064163588e+00
2.309132946488902105e-01,7.301531118952101274e+00,7.944761859348469457e+00,4.846091324775216869e+00,9.305490199403250173e-01,3.488983545702244893e+00,5.667228162313585393e+00
1.875371614877673898e-01,7.345261484591971701e+00,8.824111475557570472e+00,4.794015092912809806e+00,8.540813339189148312e-01,3.539175793390749281e+00,5.830861239511426319e+00
1.673681352302408276e-01,7.338921447568083956e+00,8.867687687170818123e+00,4.884924122446051342e+00,9.368102800687001519e-01,3.537443769575865371e+00,5.881153460002924938e+00
2.175776419893613312e-01,7.284925113595575930e+00,9.118450835292545520e+00,5.280621046821827314e+00,9.130042544498274681e-01,3.613680350462959989e+00,5.897810433123598983e+00
2.500075697948850872e-01,7.232407319950608482e+00,8.897881536171576400e+00,5.283913972299238537e+00,9.467710605393289125e-01,3.696333742756986673e+00,5.764780258117444767e+00
3.274960046822975035e-01,7.188545799645459589e+00,8.376875245959658045e+00,5.292831359789111900e+00,1.012507354610825194e+00,3.724608516652025525e+00,5.507763857188332501e+00
3.463572200971865578e-01,7.068688255275464627e+00,8.691694458289399350e+00,5.107502595838151471e+00,9.166055171097093890e-01,3.872977891047523435e+00,5.489994475671222673e+00
3.330497027416246536e-01,7.066365752125144617e+00,9.028074747852413040e+00,5.042666973346729087e+00,7.674596295131913548e-01,3.927856205640320564e+00,5.429747204331937027e+00
3.009637341769373919e-01,7.032044542254546116e+00,8.515358316316476106e+00,5.194085745461888948e+00,7.324890366033827149e-01,4.045390957600067061e+00,5.442398084579304296e+00
4.088985258656911981e-01,7.010413954978451656e+00,8.335506600426800361e+00,5.460796835072283528e+00,6.643600827598798997e-01,4.064574705607410188e+00,5.462055065389780140e+00
4.129737288529597428e-01,6.993745466114415166e+00,8.337054361797322954e+00,5.288985366365515972e+00,7.030760263525417386e-01,4.120149349978951214e+00,5.440984393462532154e+00
3.711107908803393807e-01,6.892538260980995979e+00,8.826945184073466066e+00,5.267571370027993360e+00,6.500439804472691874e-01,4.263274267537934037e+00,5.647849125968379624e+00
3.617797257944261879e-01,6.901733050535284519e+00,8.630099398345384643e+00,5.076715142203357622e+00,6.839267583196964040e-01,4.213050373492528422e+00,5.712401484443159205e+00
3.220399591123735972e-01,6.908626670015948434e+00,8.811679463627644537e+00,5.252762983009901632e+00,6.858790852265286286e-01,4.290881214570514857e+00,5.589838734151668653e+00
3.425497174445904514e-01,6.939265286447692027e+00,8.843876054617155091e+00,5.656152288875334833e+00,8.177566240770872685e-01,4.417534598882363994e+00,5.538064079100605497e+00
3.352595978791305664e-01,6.938750868885521506e+00,8.314528722373482950e+00,5.548077332515118698e+00,9.662306208505804239e-01,4.421596363588993661e+00,5.557647270976271869e+00
3.250082128630293887e-01,6.925631734449942734e+00,8.855863227827327933e+00,5.484680479369616002e+00,9.519038132648609540e-01,4.561194006907686394e+00,5.597202581429749912e+00
2.520664734304542964e-01,6.982057771513087374e+00,9.475422173549869598e+00,5.674358344383908737e+00,8.993554685010176630e-01,4.633468906450969094e+00,5.545843040328587215e+00
2.798711508368115775e-01,6.900606956985493312e+00,9.602297368184217419e+00,5.844136099744932977e+00,9.349801446899573820e-01,4.674939013210444472e+00,5.289596959669491838e+00
3.066612372609525128e-01,6.858360467748193301e+00,9.906789493252958323e+00,6.089345540826184511e+00,8.609979441926728372e-01,4.808965938317824929e+00,5.114671709534402311e+00
3.965032983854849258e-01,6.869683581905240644e+00,9.437790821920197359e+00,5.940378818036550435e+00,8.029925506812798375e-01,4.951005188754534991e+00,5.273170404077268891e+00
4.391862791156914136e-01,6.752833396634806640e+00,9.526341002511065525e+00,5.997857398371012394e+00,8.876037346171536946e-01,5.070157075811792424e+00,5.113459678237667561e+00
4.444166734254131890e-01,6.680597413146455388e+00,9.182350413025822888e+00,6.241539055630972221e+00,8.235198848926872373e-01,5.116735882575214056e+00,4.807919395226703863e+00
4.592417479593141616e-01,6.694249670659170093e+00,8.180834983372845315e+00,6.212859006299908060e+00,7.325116633857777781e-01,5.105989344082671799e+00,4.887814905971960222e+00
4.618169732545902573e-01,6.581352530885737906e+00,7.535329915555216473e+00,6.278584127324743136e+00,5.781287013541305253e-01,5.167791700564620783e+00,5.017158458601680415e+00
4.393111812596788845e-01,6.479320713847719126e+00,7.577297973284035315e+00,6.355486941653960997e+00,7.162584135126892626e-01,5.204869560991042476e+00,5.067943926898241358e+00
5.127952875042536274e-01,6.552771202123439664e+00,7.401711851770501838e+00,6.326651257193969258e+00,7.733091147478819982e-01,5.252997138221631168e+00,5.051479184863940652e+00
5.303326542887156769e-01,6.525868204521929172e+00,6.857456757749989862e+00,6.470955214879317019e+00,7.938462692258146935e-01,5.232342584552291065e+00,4.990156731376579557e+00
5.333845982722252854e-01,6.527495269640820830e+00,7.400289281466804425e+00,6.232591359764661831e+00,7.521391410679456602e-01,5.277286244974417784e+00,5.140512222882886562e+00
4.874643308320850132e-01,6.502016683254366214e+00,6.733924582138042680e+00,6.153194639480440209e+00,6.031012623324106814e-01,5.376429973636865256e+00,4.970626874955446972e+00
5.191814846031316266e-01,6.448458758023178028e+00,6.708048427156626303e+00,6.212525407395231625e+00,6.718937079622115949e-01,5.343050954202162472e+00,5.082630063209432336e+00
6.134277023469731915e-01,6.336061023023375149e+00,6.606342618187763804e+00,6.147530315154191349e+00,7.309477296044195604e-01,5.326825749203456084e+00,5.295167024548087298e+00
6.063747372137960889e-01,6.272831440635019185e+00,6.801247218655249505e+00,6.095948449164358074e+00,7.154008216644464069e-01,5.398690114769976844e+00,5.229646392877612904e+00
6.197059192910361336e-01,6.204344904907339142e+00,6.835217882676393408e+00,6.058326288551027616e+00,6.891975642619113662e-01,5.421666384715400966e+00,5.405527621979730135e+00
5.382862325936451642e-01,6.262229632877590824e+00,6.489029944694117980e+00,6.088615232935401522e+00,6.039971954964524770e-01,5.434582479609165517e+00,5.811429872221541615e+00
5.916981446713586168e-01,6.230551500521278818e+00,6.980008380541614876e+00,6.077370036189155833e+00,7.365639185312150561e-01,5.433411454821197140e+00,5.745083327145143137e+00
5.681581613089763394e-01,6.261448054671093999e+00,6.672125044181082210e+00,6.160951526772287856e+00,8.521510635483335871e-01,5.451774756227152352e+00,5.741011337145477178e+00
5.887293530582784484e-01,6.165737021409044338e+00,6.771537123253533963e+00,6.077375820603205803e+00,8.649657916327193607e-01,5.468913382912492516e+00,5.743290663149627662e+00
5.669757413140282809e-01,6.128151638837002757e+00,7.012940113182448698e+00,6.011041187627935933e+00,8.883861946454624237e-01,5.468222231255962740e+00,5.582016834550254103e+00
5.556099281601103446e-01,6.056011484814768586e+00,6.132338583769765705e+00,6.055273389080509716e+00,8.749102487931376126e-01,5.563147789826433431e+00,5.729818034261909609e+00
5.283944223270596874e-01,6.063591268998922423e+00,6.203797324491095111e+00,6.224075481419952816e+00,8.973012389129332300e-01,5.538703001464516440e+00,5.712521700902807531e+00
5.361910626338486363e-01,5.937050648047989654e+00,5.557179560974169874e+00,6.269462588265706238e+00,9.545917906150401810e-01,5.605965739392089198e+00,5.976059418223744757e+00
5.104740034914592162e-01,5.984051347005951094e+00,5.725280449763352486e+00,5.988905010150197938e+00,9.643668364512291147e-01,5.673381089781329933e+00,5.797938531666106954e+00
4.629041059263147573e-01,5.930347909074493273e+00,6.573112040243525911e+00,5.857201714006671445e+00,9.435721437049435778e-01,5.620636304480912671e+00,5.553286326898266623e+00
4.513910591593339738e-01,5.920667862233840673e+00,6.643365306116612246e+00,5.678049370467639356e+00,8.809390925571285447e-01,5.602479437162645404e+00,5.650003006263270677e+00
4.508332247015747196e-01,5.854888219047246878e+00,6.976805896019582676e+00,5.756168052106982458e+00,8.790166296756453113e-01,5.618724677190225947e+00,5.686162957183467093e+00
4.280634789241322680e-01,5.829754873234239909e+00,7.496502825927146674e+00,5.673140135500958081e+00,9.166718930818607003e-01,5.674658175041651376e+00,5.855711665343161343e+00
3.633650766525947096e-01,5.890054782061671546e+00,7.131810717666255961e+00,5.438843625759290923e+00,9.291023774688816905e-01,5.707140044768665099e+00,5.891435029226482101e+00
3.674611127263390786e-01,6.018159942853208655e+00,7.202540882689664414e+00,5.359856624312737239e+00,8.932573194950467199e-01,5.689720405036578832e+00,5.833026074219567647e+00
4.146135889671049291e-01,5.899103678221831792e+00,7.269882701977228301e+00,5.474163873095799104e+00,8.332770081199900591e-01,5.689701681587097326e+00,5.763176769309446890e+00
4.113891531443218952e-01,5.908953233673416960e+00,7.766528182755669363e+00,5.389405678543769618e+00,1.019074493018498506e+00,5.646508116580074343e+00,5.843014972683090669e+00
3.396142465627613460e-01,5.961662483260288248e+00,7.203619536429124892e+00,5.465405695181729584e+00,1.134390121778876992e+00,5.740355899903724080e+00,5.982572146971421034e+00
3.395673680421290586e-01,5.984404823919530436e+00,7.324670325854531150e+00,5.308390662892902512e+00,1.075068651745951342e+00,5.772878788121467153e+00,5.921953474183007771e+00
2.540504876812315072e-01,5.878723674696129997e+00,6.953627516269987652e+00,5.321294561708111104e+00,1.025837630225812314e+00,5.798768559589221105e+00,5.844073561566757391e+00
2.773447499294616203e-01,5.897224135956912860e+00,7.340536817289347482e+00,5.582952722258492706e+00,1.083594340357357799e+00,5.831947393508309041e+00,5.850394146618881130e+00
3.066548621703684141e-01,5.804106188491697793e+00,6.974719094266962571e+00,5.712046081283905785e+00,1.273737706489781907e+00,5.823808480263823029e+00,5.634371165401697468e+00
3.013288920216524724e-01,5.769471435279865723e+00,6.716204940354428388e+00,5.615238123758100386e+00,1.235650808772463138e+00,5.851748207912828015e+00,5.655407019216528219e+00
3.881149530005780779e-01,5.790064018961840198e+00,7.165240113607453942e+00,5.329015142270052685e+00,1.373352668553933675e+00,5.860549691391021554e+00,5.481919514263388749e+00
4.271984014199566859e-01,5.717850406200255975e+00,7.459906507170136258e+00,5.009640957605183686e+00,1.383647342036493866e+00,5.894465832103399805e+00,5.622780399634304871e+00
4.027034667117430633e-01,5.719140832842329658e+00,7.898992407156173456e+00,4.865910465981986732e+00,1.278240134877374423e+00,5.943657923316458813e+00,5.286798144048347581e+00
4.031912937892676019e-01,5.689808085905666779e+00,7.264318698580472855e+00,4.661585614076296125e+00,9.856971540643101326e-01,5.931612604145839462e+00,5.341964545312869461e+00
3.694000824219583201e-01,5.576833012900189956e+00,7.718344620127441047e+00,4.579655221751143479e+00,1.070515189717059723e+00,6.003428260878700407e+00,5.282947709311864415e+00
2.874062047198062686e-01,5.515034781257933894e+00,7.202518093756461681e+00,4.353487498725435501e+00,1.088260822138843009e+00,5.976147781394689495e+00,5.105441598632662448e+00
3.277085499277194724e-01,5.437892184309760069e+00,7.810305801084307831e+00,4.447404654571720073e+00,1.204601955428522331e+00,5.915445641856495129e+00,5.032757313096317908e+00
3.583686904780047366e-01,5.399971459159584874e+00,7.723180490259614395e+00,4.273831286452807632e+00,1.252155807465336501e+00,6.012584787226423977e+00,5.344406246088139412e+00
4.252565262044477046e-01,5.336936658297189773e+00,7.368087895552282163e+00,4.218342633614408754e+00,1.405443428583200483e+00,5.986205240821202977e+00,5.414853171833023282e+00
3.906736082498271090e-01,5.266678692983440158e+00,8.069875968335679772e+00,4.012764160275580139e+00,1.350116407022777576e+00,5.987524975367376712e+00,5.536854631386830761e+00
3.938778936914889561e-01,5.230372060825573044e+00,8.054475723261134590e+00,4.262154461336530531e+00,1.490146544124283157e+00,6.013551723891547240e+00,5.303941217748427306e+00
4.164268649451075555e-01,5.332011201717347326e+00,8.102118406847907295e+00,4.414720059932346174e+00,1.461046639187116192e+00,6.051062567947575133e+00,5.139473406051418891e+00
4.137447398225240769e-01,5.297094790829888211e+00,8.496176697741713468e+00,4.676985648656406980e+00,1.441677568374494012e+00,6.124873720513157593e+00,5.175332567636601766e+00
3.274203152763502378e-01,5.317677998549987350e+00,8.655375071245263285e+00,4.704342697686608510e+00,1.593110145608390482e+00,6.173536728895530956e+00,4.982149105444521275e+00
3.013844344917216977e-01,5.324241612083008057e+00,8.109255836100871306e+00,4.649150819389814338e+00,1.688042005939049517e+00,6.222075445533116422e+00,4.982953886263693732e+00
2.878651092940974765e-01,5.198224661317234485e+00,7.649313113760460858e+00,4.727401963502761539e+00,1.685718093376794569e+00,6.193721873125418220e+00,4.924564961482374770e+00
3.409723793288505500e-01,5.247662261579706389e+00,7.749458948078775222e+00,4.367679649802672870e+00,1.776343218289184289e+00,6.187519200176359924e+00,5.115187496761763875e+00
4.331515026356401732e-01,5.235520766813510640e+00,7.813010889180715068e+00,4.123609423622578873e+00,1.740559244839525510e+00,6.215700962157779230e+00,4.975077754655033324e+00
4.605599939335544568e-01,5.185788613307169115e+00,7.689505965715933478e+00,3.911341992122906674e+00,1.691278963194293938e+00,6.298939304519582727e+00,4.979220605710054315e+00
